example_id,gold_intent,query,rank,similarity,historical_case_id,historical_customer_message,historical_amazon_response
135,order_cancellation_modification,@AmazonHelp @115850 I want compensation for cancelling my Order # 405-0487010-7723553.,2,0.8264493942260742,461299,@AmazonHelp So can you assist me with canceling this order?,"@209029 I'm sorry, we don't have access to your account or order details through Twitter. Please contact us through the link provided by ^EZ. We'd love to help in any way we can! ^MB"
135,order_cancellation_modification,@AmazonHelp @115850 I want compensation for cancelling my Order # 405-0487010-7723553.,3,0.8251393437385559,2117766,"Dear @115850 @AmazonHelp pls cancel the Order #

171-5020001-7757902

As ordered by mistake.
Already talked to one of your executive yesterday.He assured me to cancel the same from his side but nothing has been done till now.
Need your involvement.","@624155 I get your concern, Niranjan. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. 1/2 ^NK"
135,order_cancellation_modification,@AmazonHelp @115850 I want compensation for cancelling my Order # 405-0487010-7723553.,4,0.8219550251960754,838994,@115850 @115821 @AmazonHelp I dint Cancelled this order.... https://t.co/dRGZYNmsAa,@319229 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN
135,order_cancellation_modification,@AmazonHelp @115850 I want compensation for cancelling my Order # 405-0487010-7723553.,5,0.8203080296516418,2841703,@AmazonHelp I need help canceling a order,"@790705 You can make changes to your order here: https://t.co/Y5jpI9gRhE If you still need assistance let us know, we are here to help! ^DJ"
136,other_unclear,@AmazonHelp I have replied to it already you dumbbells and you have already taken 2 days as you yourself asked for. Are you solving it now?,1,0.5619240999221802,671623,"@AmazonHelp Note i have shared the details now , 

How long you will take solve????😣😣",@280255 Thank you for confirming. We'll check and get back to you within 12 hours. ^RI
136,other_unclear,@AmazonHelp I have replied to it already you dumbbells and you have already taken 2 days as you yourself asked for. Are you solving it now?,2,0.557410717010498,431203,@AmazonHelp This is not response its mental torture you are solving this problem since 30th Sep 17 today is 4th Nov 17 how long do you take to solve ?,@217525 Please reply to the email sent by Social Media Escalations and we'll get this sorted. 2/2 ^SK
136,other_unclear,@AmazonHelp I have replied to it already you dumbbells and you have already taken 2 days as you yourself asked for. Are you solving it now?,3,0.5427305102348328,2529738,"@AmazonHelp it's been 2 hours now and I have already waited for 5 days, how much more time you want to solve this?","@695086 Please be assured, we'll work on it and get back to you at the earliest. ^HN"
136,other_unclear,@AmazonHelp I have replied to it already you dumbbells and you have already taken 2 days as you yourself asked for. Are you solving it now?,4,0.5046460628509521,1387070,@AmazonHelp that's what i'm asking how long day's you take? more than 15+ days to solve an issue?,"@442762 We value your time. Kindly, let us know if you've replied to the correspondence you received from us? ^BV"
136,other_unclear,@AmazonHelp I have replied to it already you dumbbells and you have already taken 2 days as you yourself asked for. Are you solving it now?,5,0.49814876914024353,932674,"@AmazonHelp Hi, there is no reply for my issue, how long will it take?","@341234 For clarification, what website do you use? For example: .com, .co.uk, .es, .com.mx, etc. Let us know! We want to help! ^KN"
137,delivery_delay,@AmazonHelp Ordered on Tuesday evening for guaranteed Thursday delivery. Now delayed until 4 Dec at latest apparently.,1,0.8443601131439209,1304684,@AmazonHelp All except wait for 36 hours. This package had guaranteed delivery by 8pm tonight. It's shows as delivered and it was not.,"@424875 If the package hasn't arrived after 36 hours, please reach us by phone here: https://t.co/hApLpMlfHN, for avail options^TN"
137,delivery_delay,@AmazonHelp Ordered on Tuesday evening for guaranteed Thursday delivery. Now delayed until 4 Dec at latest apparently.,2,0.8388880491256714,11049,@AmazonHelp Original promised delivery date was yesterday to this Friday.,@118084 Please give us a call here: https://t.co/Q7Ftz6nj80 so we can take a look into this with you! ^TR
137,delivery_delay,@AmazonHelp Ordered on Tuesday evening for guaranteed Thursday delivery. Now delayed until 4 Dec at latest apparently.,3,0.8345354795455933,1000194,"@AmazonHelp I was suppose to receive the order on Friday(Oct 20), but saw that it got delayed from Oct 20-24.",@356793 I'm sorry for the poor experience! Did we send any communication about the delay? ^TR
137,delivery_delay,@AmazonHelp Ordered on Tuesday evening for guaranteed Thursday delivery. Now delayed until 4 Dec at latest apparently.,4,0.8334687948226929,1494251,@AmazonHelp It has just been dispatched and is going to arrive tomorrow now. When you have guaranteed day of release and we have prime time delivery ?,"@466965 Hi Julie, what date was listed in your order confirmation email. Has that date changed? ^TS"
137,delivery_delay,@AmazonHelp Ordered on Tuesday evening for guaranteed Thursday delivery. Now delayed until 4 Dec at latest apparently.,5,0.8246279954910278,1440633,@AmazonHelp delivery was ‘guaranteed’ yesterday but didn’t show (despite saying attempted?) Said it’d be out ‘next day’ but still no update?,@454309 I'm so sorry for the delay! Please reach out to us here: https://t.co/JzP7hlA23B for more assistance with this! ^TK
138,seller_marketplace,"@AmazonHelp I have replied on the same... How can amazon deny my A-Z claim just by listening to seller words?? I have provided DRS proof as well... without cross checking with courier ,how can amazon deny my request?? that means amazon supporting third party fake sellers",1,0.7144984006881714,2136264,"@AmazonHelp 3rd party seller. China. I’ve contacted them. Filed A-Z Claim. Was denied today. I filed an appeal. Been dealing with it for 6 weeks. I’ll admit it’s a tricky situation (items ordered were for a family member who passed suddenly). But if I followed directions, why the hassle?","@628434 I understand your concern and frustration, Jenna!  Have you received a response for your appeal to the A-to-z Claim? ^HM"
138,seller_marketplace,"@AmazonHelp I have replied on the same... How can amazon deny my A-Z claim just by listening to seller words?? I have provided DRS proof as well... without cross checking with courier ,how can amazon deny my request?? that means amazon supporting third party fake sellers",2,0.7134649753570557,281691,@AmazonHelp You told me to keep you updated. I keel getting emails from the store asking me to cancel the A-Z claim. What do you recommend.,"@161562 Hi, if you feel the claims warranted then keep in place. You can see the conditions of claims here - https://t.co/kRsGkfnUGM ^TP"
138,seller_marketplace,"@AmazonHelp I have replied on the same... How can amazon deny my A-Z claim just by listening to seller words?? I have provided DRS proof as well... without cross checking with courier ,how can amazon deny my request?? that means amazon supporting third party fake sellers",3,0.677440345287323,2524356,@AmazonHelp I would like my a-z guarantee.....  you can give me amazon credit but not my actual money?,"@718848 I'm sorry you haven't received your order! Filing an A-to Z Guarantee claim may be the best next step. Guidelines and instructions for submitting a claim are available here: https://t.co/oap2uu8bW9
^LL"
138,seller_marketplace,"@AmazonHelp I have replied on the same... How can amazon deny my A-Z claim just by listening to seller words?? I have provided DRS proof as well... without cross checking with courier ,how can amazon deny my request?? that means amazon supporting third party fake sellers",4,0.6767792105674744,1725801,"@AmazonHelp Thanks, I was able to chat and the A-to-Z guarantee has been filed against the seller. I'm more concerned about having such sellers still registered with @115850 who can't fulfill an order in 3 months and can't even respond back. Thanks for taking up.","@521953 You're welcome, Tanuj. I'll take this as a feedback and forward to the concerned team internally to avoid such instances 1/2 ^KA"
138,seller_marketplace,"@AmazonHelp I have replied on the same... How can amazon deny my A-Z claim just by listening to seller words?? I have provided DRS proof as well... without cross checking with courier ,how can amazon deny my request?? that means amazon supporting third party fake sellers",5,0.6739503145217896,69841,"@116090 - Hi there, I contacted the store 4 business days ago but have not heard back. Is there a help email at amazon? I can't make a A-Z claim at this time.",@131814 Hello Julianne - I'm sorry to hear the seller hasn't responded. Please reach out to us by phone or chat so we can look into our options together in real-time: https://t.co/dNXwBZPiM6 ^GR
139,return_refund,"@AmazonHelp I am returning an order and have my proof from the post office, but not had a confirmation from you yet. Posted it Saturday. Thanks",1,0.7925530672073364,388373,@AmazonHelp Why did you not open à claims for @14272 the package is already delivered in august to the post office. Track proofs in previous tweets,@207910 I'm sorry for the bad experience. What was the last info we provided to you on our last contact? ^JF
139,return_refund,"@AmazonHelp I am returning an order and have my proof from the post office, but not had a confirmation from you yet. Posted it Saturday. Thanks",2,0.7675020694732666,2930063,"@AmazonHelp I have done this earlier , how can I give the proof of this, waiting for your response","@810548 If you've shared the details, we'll reach out to you soon with an update. ^SG"
