case_id,customer_message,amazon_response
2468561,"@AmazonHelp Meu gênero literário favorito é Ficção científica, porém leio muito livros de historiadores por causa da faculdade, portanto ter um kindle está me ajudando bastante no que diz respeito aos estudos. O melhor investimento que eu fiz, foi comprar um hehe","@706254 Opa Alexander, ficamos muito felizes com a sua compra 💕 ^VL"
2887391,je viens de voir que je suis client depuis maintenant 10 ans bientôt 11 chez @120533  vous me faite pas un cadeau pour fêter ça 😅,"@800700 Bonjour, cela aurait été avec plaisir mais ce n'est pas possible ^ME"
633568,@AmazonHelp No worries- not your fault. Am looking for another one to order now. Going to choose a different design just to be on the safe side 🙂,"@270178 Thank you for being so understanding, Ruth! ❤️ We're here and happy to help out in any way we can, so please keep us updated. ^WJ"
2468574,Why does my @AmazonHelp  app always do this? Literally every time I use it it does this... https://t.co/slcKCY1MFN,"@706256 Hi Craig, I'm sorry for the troubles when using the app! Have you tried uninstalling then reinstalling the app? ^AB"
2468578,Eu quero mesmo é que a @117086 chegue chegando e ofereça o serviço de qualidade que a gente já tem com o Kindle.,"@706257 Olá Armindo, poderia nos explicar com mais detalhes se ocorreu um inconveniente, sem publicar detalhes da sua conta? ^DA"
633576,@120533 Un petit soucis ? Mafra PULIMAX - Détachant pour les intérieurs de voiture https://t.co/DHcsZpEpeL,"@270179 Bonjour, merci de nous l'avoir signalé, nous ne manquerons pas de remonter l'information au département concerné.^FT"
633579,"@116875 ya me llego el correo que cancelaron mi cuenta, como si fuera un ladrón o estafador, gracias por la atención y tratarme de esa forma.","@267158 Hola Jorge sentimos los inconvenientes, nos podrías indicar si en el correo que has recibido te han indicado cómo proceder al desbloqueo de tu cuenta?^KA"
633581,@AmazonHelp It was OnTrac,@269140 Got it! Please reach out to us here: https://t.co/hApLpMlfHN and we can help further. ^TK
2468585,"@AmazonHelp Du tout. La ""dead line"" étant fiée à 20hs, tant que ce délais n'est pas dépassé j'imagine que sur le principe il n'y a aucun souci...","@706259 Exactement, je vous invite à patienter jusqu'à 20h et si jamais vous ne recevez pas votre colis, merci de le signaler à notre SAV ! ^AR"
371441,Why is @115821 so ridiculously wasteful with shipping material? I just got a HUGE cardboard box with something incredibly small in it.,@203973 We're always looking to improve! Please visit us here to submit packaging feedback: https://t.co/OMqk1F3Hs9 ^WT
2468592,"@AmazonHelp Hey, how can I order something on my phone whilst not appearing on a Kindle, which my girlfriend now owns, seeing all my purchases?","@706260 Hello, Fraser
 Great question! Have you tried to open a new account? ^SC"
633595,Das sieht nach einer Prime Gutschrift aus. Kann @AmazonHelp denn nachvollziehen wann es zugestellt wird. DEPOST ist ja normal mit Zustellnachweis. https://t.co/Zk2fx1qPti,"@136634 Hier wird es sich um einen Großbrief handeln, den man nicht nachverfolgen kann. Deshalb müssen wir dich leider um Geduld bitten. Sollte deine Sendung morgen nicht da sein, melde dich einfach hier: https://t.co/cDHy5WiCek ^AW"
2468610,@AmazonHelp No and has been about 3 days since last telephone conversation.,"@706263 If there is no additional guidance provided in your inbox or junk/spam folder, please provide your details here: https://t.co/s6tacUAFog^ST"
2468613,"@AmazonHelp Account suspended due to suspected hack.
Keep being told it will be resolved in 48hrs.
Never is.","@706263 Have you received an e-mail from our Account Specialist with directions on how to proceed? If not, when did you last reach out to us about this? ^CL"
1420049,"@450120 @115830 that happens to me ALL the time, I hate it so much. Even when I get them in a single order they are shipped separated for no good reason.",@450119 Not all items sold on https://t.co/ykTUEmdsQA are stocked in the same warehouses so not all items can ship together! ^DD
633624,@115821 why was my package sent back to the post office? WHAT PART OF PRIME DELIVERY DO YA'LL NOT COMPREHEND @AmazonHelp @117795,"@270190 I'm sorry to hear about the issues you're having with your shipment! We'd like to help the best we can. Just to confirm, what's the most recent tracking information state for your order here: https://t.co/Y5jpI9gRhE? ^HC"
1420051,"I ordered 5 items, all in stock, to be shipped with @115830, and they arrived in 4 different packages. Seems a bit wasteful, doesn't it?",@450120 Sorry for the excessive packaging! Visit here to let us know how we can do better: https://t.co/gzAwmBe9nu ^MW
282248,"@115850 1)GST was implemented on 1st July
It's been more than 3 months but Amazon is yet to update its systems to allow GST credit to",@183232 I get your concern regarding GST invoice. I'll forward your comments internally for review. Appreciate your understanding. ^VN
2468637,@AmazonHelp Lol!! Spoke with 3 new persons today and 1guy told i assure u that you will get ur order by end of the day and now email came that we cant,"@706266 My apologies about the experience you had with the order, Piyush. I’d like to assist you. Please share your details here: https://t.co/beaaDm0muc and we’ll contact you at the earliest ^NK"
282250,今日アマゾンから届くはずだったスーファミミニがシステムエラーが原因で強制キャンセルされてるって一方的にメールが来てるんだけど💢どういうこと？一方的にキャンセルって！！めっちゃ楽しみにしてたのに！！あり得ない！,"@183233 このたびは、ご迷惑をおかけし申し訳ございません。
本件についてご注文いただいたお客様に後日https://t.co/st4oU5QbhPよりご連絡を行わせていただきますため、そのご連絡をお待ちいただきますようお願いいたします。HM"
633644,"@AmazonHelp Yes I have , it's telling me my email address is not valid!
Please help!",@270198 We'd like to look into this with you. Please reach us here: https://t.co/jzvkhdlrK5 ^AG
1157938,"Dear @AmazonHelp. My house isn't a business, today is not a holiday. #whynodelivery","@392390 Hey there, Jan! Can you tell me who the carrier is for this package? You can find that here: https://t.co/Y5jpI9gRhE ^CN"
633650,"@AmazonHelp I would like amazon to resolve this problem and email or contact me directly as already requested rather than sending  me these automated messages please , thank you","@270198 I completely understand your concern regarding the trouble with your account. Our Account Specialists typically respond within 24 hours, please continue to work with them as they are the best equipped to restore access to your account. ^HM"
1157958,"@AmazonHelp Two day shipping, ordered three days ago and you still haven't shipped it yet.   Why would you wait to ship so I can get it on Monday?",@392397 Some items take a little longer to process. We aim to deliver by the date given in your order e-mail. Have we missed it? ^TK
633671,@115821 @115851 Someone needs to re-visit how Amazon ships products together. https://t.co/XPXb2VO43G,@270199 I'm sorry your items were damaged. We can help make things right by phone or chat: https://t.co/hApLpMlfHN ^MG
2468680,"@AmazonHelp Y luego?? No obtengo ninguna respuesta, ya jamás van a desbloquear mi cuenta?? Me voy a comprar a otro lado?? Que pésimo servicio en verdad!!","@706270 Edgar, tal y como te hemos comentado los del departamento de cuentas te darán una respuesta te recomendamos estar al tanto. Mantennos informados en caso de no recibir dicho correo electrónico. ^FZ"
2468684,"@116875 pésimo servicio, bloquearon mi cuenta y llevo mas de 5 correos y nadie me ayuda para desbloquearla!! Y quiero comprar!","@706270 Hola, ¿recibiste algún correo electrónico informándote sobre lo sucedido y los pasos a seguir para solucionarlo? ^KS"
2468690,@120540 che vuoi dirmi?! Io non mi sposerò mai! 😂 https://t.co/TQy0ky9zzV,"@706272 matrimonio o no, promuoviamo l'amore! 💘😍😁^AP"
2468695,@AmazonHelp Já. Seria um pecado não estar aproveitando... 😂,"@695182 Aaaeee, nós conta, o que comprou? ❤ ^DA"
2468700,@AmazonHelp The product is still not available for non-prime users. Fix it!,@706273 The product is available as early access for prime customers. Kindly stay tuned for updates. ^AP
2468702,"@AmazonHelp I was promised a rather large amount over two days, and I can’t check to see status.","@706274 You can add an item shipped &amp; sold by Amazon to your cart &amp; proceed to checkout. Once you get to the very last page where you review your order, you'll see the order summary where it shows any promotions that are being applied. You can then delete it from your cart! ^KN"
2468704,Why does @115821 not show promotional credits that get promised. They just tell you it’s in there when you make a purchase. Bad form!,"@706274 Hi there, credits are shown in the checkout process on eligible items. The promotional credit will show automatically once you add an eligible item to your shopping cart. 

-RD"
633699,@AmazonHelp muito obrigada,@204355 Imagina 🌻 bru! 😃  ^JJ
895876,@115830 - why is it so hard for you to deliver things when you say you will for prime members ... specified delivery date way in advance and still blame Black Friday for late delivery #uttershitservice,@332753 I'm sorry to hear about this delay. Which site did you order through? Amazon .com/ .co.uk / .de? ^MI
633735,@115821 not received yet. https://t.co/yNzI7kdDvF,"@270216 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. 2/2 ^KH"
895903,@116928 @9474  https://t.co/iVqhCBf25W,"@332758 Hola Sonia, lamentamos este inconveniente. ¿Has entrado en contacto con el transportista para verificar lo sucedido? ^AZ"
895911,"@115850 @115821 @AmazonHelp Already shared my required details but still no reply from your side
This is the Time when I am really disappointed by your sales and service.
I don't know whether @122596 or @115850 is at fault.
#disappointed #delay #weekend",@332761 We've received your details and our team is working on your issue. Request you to wait and our team will get back to you at the earliest. ^GD
895916,@AmazonHelp Today !,@332763 What is the latest information on your tracking? ^ARC
2536467,S/o to @115821 for the fast and speedy service didn't have to wait a week for my delivery y'all the shit,@721561 🙌 🙌 🙌  Thanks for the shout out!! Glad you're enjoying the service! 😎 ^NV
895928,@AmazonHelp Been like this for months though! Can’t remember the last time prime meant next day,@332765 I'm sorry to hear about this occurring for a while. Have you contact us directly about this:  https://t.co/JzP7hlA23B and what were you advised? ^MI
