example_id,gold_intent,customer_message,rank,similarity,historical_case_id,historical_customer_message,historical_response
131,tracking_delivery_status,@AmazonHelp What is the latest update,3,0.9548971056938171,1223019,@AmazonHelp Whats the update,"@406982 Sorry for the delay, Fareed. Kindly reply to the email sent for an update on this ^KS"
131,tracking_delivery_status,@AmazonHelp What is the latest update,4,0.9497764110565186,141066,@AmazonHelp Whats the update??,"@147817 We haven't received your details yet, please drop in your details in the link provided earlier and we will help you. ^AH"
131,tracking_delivery_status,@AmazonHelp What is the latest update,5,0.9400992393493652,152106,@AmazonHelp What’s the update here?!,@150754 You must have received a correspondence from our team. Kindly check the same here: https://t.co/ubzNHWZvL2 ^SG
132,order_cancellation_modification,"@AmazonHelp please help. I need to cancel or re-route an order that was ordered by mistake! It just was ordered yesterday, and just shipped today!!",1,0.8886468410491943,2679459,@AmazonHelp I’m having issues with cancelling an order that hasn’t been shipped out yet. I need assistance please!,"@203955 Hi Vanessa, we're here to help! Is the order being shipped directly from Amazon or from a third-party seller? ^AZ"
132,order_cancellation_modification,"@AmazonHelp please help. I need to cancel or re-route an order that was ordered by mistake! It just was ordered yesterday, and just shipped today!!",2,0.8672362565994263,426646,@AmazonHelp I managed to cancel the order! Thankyou!,@216472 Great! Please let us know is there's anything else we can help you with. 😊 ^NM
132,order_cancellation_modification,"@AmazonHelp please help. I need to cancel or re-route an order that was ordered by mistake! It just was ordered yesterday, and just shipped today!!",3,0.863166093826294,503497,@AmazonHelp @115830 I have accidentally put an order through and I cannot cancel it please can someone help? Thank you,@235324 I'm afraid we can't view orders here on Twitter but please reach out to us directly so we can take a look: https://t.co/JzP7hlA23B ^BG
132,order_cancellation_modification,"@AmazonHelp please help. I need to cancel or re-route an order that was ordered by mistake! It just was ordered yesterday, and just shipped today!!",4,0.8538320064544678,874665,@AmazonHelp I have an order i have been trying to cancel but there isn't an option to cancel it,"@327653 If the order is already in the shipping process, it may not be able to be canceled. Has it shipped yet? ^TR"
132,order_cancellation_modification,"@AmazonHelp please help. I need to cancel or re-route an order that was ordered by mistake! It just was ordered yesterday, and just shipped today!!",5,0.8531190156936646,426643,@AmazonHelp it’s not letting me cancel my order please help?,"@216472 Hi, Is the order sold by a Marketplace seller or Amazon directly? ^AT"
133,prime_membership_benefit,"@AmazonHelp No, none. What’s the point in paying for prime when you don’t receive your items the next day as stated?",1,0.8545341491699219,555332,@AmazonHelp whats the point in me paying for prime if you don't deliver next day? Ordered an item yesterday and it's not arriving until tomorrow?,"@249655 I'm sorry for the wait. We always aim to meet the date provided during checkout, before you select ""Place your order"" and are charged. To confirm, have we missed the delivery date provided on your order confirmation e-mail? ^MB"
133,prime_membership_benefit,"@AmazonHelp No, none. What’s the point in paying for prime when you don’t receive your items the next day as stated?",2,0.8489665389060974,2318306,What is the point in paying prime if you're not going to deliver my items next day @115830 . Last 3 items I've ordered have all been 3-4 day deliverys now!!,"@672053 Has a reason been provided for these delays? Have you noticed if this is happening with a particular carrier, or does it seem to be happening with all carriers? ^KM"
133,prime_membership_benefit,"@AmazonHelp No, none. What’s the point in paying for prime when you don’t receive your items the next day as stated?",3,0.8468167781829834,2850593,@AmazonHelp why do I pay for prime when nothing is delivered the next day? Since when is Thursday the next day when ordering something at 7pm Monday?,"@140382 I apologize for the longer than expected wait. During the busy season, there may be a little longer processing time. Please see more here: https://t.co/RXbtrZ8vfe ^CS"
133,prime_membership_benefit,"@AmazonHelp No, none. What’s the point in paying for prime when you don’t receive your items the next day as stated?",4,0.844318151473999,2360459,"@AmazonHelp Really, whats the point of paying for prime when i cant gave my packages delivered on time?",@681663 I'm sorry for the delivery issues. Who's the carrier: https://t.co/Y5jpI9gRhE? Have you called them for further insight on the delivery: https://t.co/tjfxKZN0hD? ^CO
133,prime_membership_benefit,"@AmazonHelp No, none. What’s the point in paying for prime when you don’t receive your items the next day as stated?",5,0.841211199760437,382862,@AmazonHelp It was due last night. It’s already late! Hence the question. Why do I bother paying for prime when I’m not getting the benefit of next day?,@206732 What does the latest tracking update indicate? You can check here: https://t.co/aaDyEz1VgE ^AB
134,return_refund,"@115850 My request to return Samsung charger Hz nt bn  resolved still now.No pick up agent.contacted
Order Details #405-5931534-9293161",1,0.6622321605682373,12564,"@115850 I bought a samsung uni.charger,used product &amp;charging cable nt provided. U r nt accepting it's return.","@720187 Apologies for the unpleasant experience, have you reported this to our support team here: https://t.co/vlvfJr4nN9? ^AH"
134,return_refund,"@115850 My request to return Samsung charger Hz nt bn  resolved still now.No pick up agent.contacted
Order Details #405-5931534-9293161",2,0.6589508056640625,2987254,"@115850 Worst Service EVER by Amazon
I ordered Mobile charger of minimum amount I cancelled order bcoz it was taking too much time,Now they are telling it will take 14 days to sort out issue and refund money in amazon pay balance. @118702","@823671 We're extremely sorry for the hassle. Please fill this form: https://t.co/beaaDm0muc and we'll have a closer look at your concern. Once you do the needful, our team will get back to you with an update soon.^AR"
134,return_refund,"@115850 My request to return Samsung charger Hz nt bn  resolved still now.No pick up agent.contacted
Order Details #405-5931534-9293161",3,0.6520969867706299,2059479,OMG I ORDERED A CHARGER FOR MY PHONE LAST WEEK ON THURSDAY AND I STILL HAVENT GOTTEN IT @115821 @AmazonHelp,@609089 What delivery date did we give in your confirmation e-mail: https://t.co/m3vWQ72Eur. Please let us know if we missed this! ^KJ
134,return_refund,"@115850 My request to return Samsung charger Hz nt bn  resolved still now.No pick up agent.contacted
Order Details #405-5931534-9293161",4,0.6459003686904907,839408,@115850 I recieved a faulty charger. ORDER # 408-4012182-8973967 Can you please help,@319709 as we consider it to be personal information. Our Twitter page is visible to the public. 3/3^AP
134,return_refund,"@115850 My request to return Samsung charger Hz nt bn  resolved still now.No pick up agent.contacted
Order Details #405-5931534-9293161",5,0.6407485604286194,2741863,Order a phone from @115821.. got a faulty charger. Visited @951 service centre and they spent 1 hour to inspect my phone and are going to charge me inspection fee as well. Either it was just a bad day or an unlucky purchase.,@768051 Apologies for the trouble you're facing. Please connect with us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SM
135,order_cancellation_modification,@AmazonHelp @115850 I want compensation for cancelling my Order # 405-0487010-7723553.,1,0.8655907511711121,627823,@AmazonHelp We're contacting you about your cancellation request for order #205-7844099-9878728.,"@268691 We don't have access to your account via Twitter. For security reasons, I suggest deleting your previous tweet. We don't charge until the order ships. If the order was canceled, you might see an authorisation. This will fall off depending on your bank's policies. ^KP"
135,order_cancellation_modification,@AmazonHelp @115850 I want compensation for cancelling my Order # 405-0487010-7723553.,2,0.8653054237365723,348776,@AmazonHelp i want to cancel  Order #171-3584174-6486758,"@199022 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly.(1/2)^VR"
135,order_cancellation_modification,@AmazonHelp @115850 I want compensation for cancelling my Order # 405-0487010-7723553.,3,0.8651811480522156,2310809,@AmazonHelp @115850 Cancel my order.,@207242 Kindly connect with our support team here: https://t.co/TdDksLo6Mf. ^PS
135,order_cancellation_modification,@AmazonHelp @115850 I want compensation for cancelling my Order # 405-0487010-7723553.,4,0.854966402053833,2719437,Help me cancel an order please @AmazonHelp @115850 I'm not being able to do it,@763158 Sorry to know you're having trouble canceling an order. Kindly connect with our support team here: https://t.co/TdDksLo6Mf. We'll assist you. ^PS
135,order_cancellation_modification,@AmazonHelp @115850 I want compensation for cancelling my Order # 405-0487010-7723553.,5,0.8537246584892273,2528247,"@AmazonHelp an i would also like to cancel this order of mine 
Order # 171-0731348-872034","@719851 I'm sorry we'll not be able to access your account here. Kindly reach out to us here: https://t.co/vlvfJr4nN9 and we'll assist you accordingly. Also, don't provide your order details, as we consider it to be personal information. Our Twitter page is public. ^AU"
